season,week,name,zscore
30,5,Melora Hardin,0.3106
30,5,Suni Lee,0.3106
30,5,Melanie C,0.3106
30,5,Olivia Jade,0.3106
30,5,Kenya Moore,0.3106
30,5,Jimmie Allen,-0.3106
30,5,"Mike ""The Miz"" Mizanin",-0.9319
30,5,Cody Rigsby,-0.9319
30,5,Iman Shumpert,-2.1744
30,6,Iman Shumpert,1.4412
30,6,JoJo Siwa,1.4412
30,6,Jimmie Allen,0.6405
30,6,Amanda Kloots,0.6405
30,6,Suni Lee,-0.1601
30,6,Cody Rigsby,-0.1601
30,6,Olivia Jade,-0.1601
30,6,Melora Hardin,-0.9608
30,6,"Mike ""The Miz"" Mizanin",-0.9608
30,6,Kenya Moore,-1.7614
30,7,Olivia Jade,1.9007
30,7,JoJo Siwa,0.8944
30,7,Melora Hardin,0.559
30,7,Jimmie Allen,0.559
30,7,Cody Rigsby,-0.1118
30,7,Suni Lee,-0.7826
30,7,Iman Shumpert,-0.7826
30,7,Amanda Kloots,-0.7826
30,7,"Mike ""The Miz"" Mizanin",-1.4534
30,8,Melora Hardin,0.9707
30,8,Suni Lee,0.9707
30,8,Amanda Kloots,0.9707
30,8,JoJo Siwa,0.6934
30,8,Cody Rigsby,-0.1387
30,8,Olivia Jade,-0.6934
30,8,Iman Shumpert,-0.9707
30,8,Jimmie Allen,-1.8028
30,9,JoJo Siwa,1.4142
30,9,Amanda Kloots,1.1112
30,9,Suni Lee,-0.101
30,9,Iman Shumpert,-0.101
30,9,Melora Hardin,-1.0102
30,9,Cody Rigsby,-1.3132
30,10,Iman Shumpert,0.9045
30,10,JoJo Siwa,0.9045
30,10,Amanda Kloots,-0.3015
30,10,Cody Rigsby,-1.5076
31,1,Charli D'Amelio,1.8709
31,1,Wayne Brady,1.1801
31,1,Selma Blair,0.9499
31,1,Shangela,0.9499
31,1,Gabby Windey,0.9499
31,1,Daniel Durant,0.7196
31,1,Jordin Sparks,0.4893
31,1,Heidi D'Amelio,0.0288
31,1,Joseph Baena,-0.2015
31,1,Cheryl Ladd,-0.662
31,1,Trevor Donovan,-0.662
31,1,Sam Champion,-0.8923
31,1,Jessie James Decker,-0.8923
31,1,Teresa Giudice,-0.8923
31,1,Jason Lewis,-1.3528
31,1,Vinny Guadagnino,-1.5831
31,2,Wayne Brady,1.4161
31,2,Charli D'Amelio,1.4161
31,2,Gabby Windey,1.4161
31,2,Trevor Donovan,0.7913
31,2,Daniel Durant,0.479
31,2,Selma Blair,0.1666
31,2,Heidi D'Amelio,0.1666
31,2,Shangela,0.1666
31,2,Jordin Sparks,-0.1458
31,2,Vinny Guadagnino,-0.1458
31,2,Sam Champion,-0.4581
31,2,Jessie James Decker,-0.7705
31,2,Joseph Baena,-1.0829
31,2,Teresa Giudice,-1.3952
31,2,Cheryl Ladd,-2.02
31,3,Wayne Brady,1.2775
31,3,Charli D'Amelio,1.2775
31,3,Gabby Windey,1.2775
31,3,Heidi D'Amelio,0.9744
31,3,Daniel Durant,0.6712
31,3,Shangela,0.3681
31,3,Joseph Baena,0.065
31,3,Jordin Sparks,0.065
31,3,Selma Blair,-0.2382
31,3,Trevor Donovan,-0.5413
31,3,Jessie James Decker,-0.8444
31,3,Sam Champion,-1.1476
31,3,Cheryl Ladd,-1.4507
31,3,Vinny Guadagnino,-1.7538
31,4,Wayne Brady,1.2995
31,4,Charli D'Amelio,1.2995
31,4,Gabby Windey,1.2995
31,4,Jordin Sparks,0.717
31,4,Heidi D'Amelio,0.717
31,4,Selma Blair,0.1344
31,4,Shangela,0.1344
31,4,Jessie James Decker,-0.1568
31,4,Daniel Durant,-0.7394
31,4,Vinny Guadagnino,-0.7394
31,4,Joseph Baena,-1.0307
31,4,Trevor Donovan,-1.0307
31,4,Sam Champion,-1.9045
31,5,Charli D'Amelio,1.4213
31,5,Wayne Brady,1.114
31,5,Gabby Windey,1.114
31,5,Selma Blair,0.8067
31,5,Heidi D'Amelio,0.4994
31,5,Shangela,0.3457
31,5,Trevor Donovan,-0.4226
31,5,Jessie James Decker,-0.4226
31,5,Jordin Sparks,-0.5762
31,5,Joseph Baena,-0.7299
31,5,Daniel Durant,-1.1908
31,5,Vinny Guadagnino,-1.9591
31,6,Charli D'Amelio,1.8283
31,6,Gabby Windey,0.831
31,6,Heidi D'Amelio,0.4986
31,6,Shangela,0.4986
31,6,Trevor Donovan,-0.1662
31,6,Daniel Durant,-0.1662
31,6,Wayne Brady,-0.1662
31,6,Jordin Sparks,-0.1662
31,6,Jessie James Decker,-0.831
31,6,Vinny Guadagnino,-2.1607
31,7,Trevor Donovan,1.2533
31,7,Charli D'Amelio,1.2533
31,7,Wayne Brady,0.8109
31,7,Daniel Durant,0.1474
31,7,Shangela,0.1474
31,7,Gabby Windey,-0.2949
31,7,Heidi D'Amelio,-0.516
31,7,Jordin Sparks,-0.7372
31,7,Vinny Guadagnino,-2.0642
31,8,Wayne Brady,1.1573
31,8,Charli D'Amelio,1.1573
31,8,Shangela,0.5535
31,8,Gabby Windey,0.1509
31,8,Trevor Donovan,-0.0503
31,8,Daniel Durant,-0.0503
31,8,Heidi D'Amelio,-0.8554
31,8,Vinny Guadagnino,-2.0629
31,9,Charli D'Amelio,1.2263
31,9,Gabby Windey,1.2263
31,9,Wayne Brady,-0.0613
31,9,Shangela,-0.0613
31,9,Daniel Durant,-0.7971
31,9,Trevor Donovan,-1.5328
31,10,Charli D'Amelio,1.0
31,10,Gabby Windey,1.0
31,10,Wayne Brady,-1.0
31,10,Shangela,-1.0
32,1,Charity Lawson,1.6295
32,1,Jason Mraz,1.3332
32,1,Ariana Madix,1.3332
32,1,Lele Pons,0.7407
32,1,Xochitl Gomez,0.4444
32,1,Adrian Peterson,0.4444
32,1,Mira Sorvino,0.1481
32,1,Barry Williams,-0.1481
32,1,Jamie Lynn Spears,-0.4444
32,1,Mauricio Umansky,-0.4444
32,1,Alyson Hannigan,-1.0369
32,1,Matt Walsh,-1.3332
32,1,Tyson Beckford,-1.3332
32,1,Harry Jowsey,-1.3332
32,2,Xochitl Gomez,1.6187
32,2,Jason Mraz,1.6187
32,2,Lele Pons,0.7656
32,2,Charity Lawson,0.7656
32,2,Ariana Madix,0.4812
32,2,Alyson Hannigan,0.1969
32,2,Mira Sorvino,-0.0875
32,2,Tyson Beckford,-0.0875
32,2,Jamie Lynn Spears,-0.6562
32,2,Barry Williams,-0.9406
32,2,Adrian Peterson,-0.9406
32,2,Harry Jowsey,-0.9406
32,2,Mauricio Umansky,-1.7937
32,3,Jason Mraz,1.5191
32,3,Ariana Madix,1.5191
32,3,Xochitl Gomez,1.0902
32,3,Charity Lawson,1.0902
32,3,Lele Pons,0.0179
32,3,Mira Sorvino,-0.1966
32,3,Barry Williams,-0.411
32,3,Alyson Hannigan,-0.6255
32,3,Harry Jowsey,-0.6255
32,3,Mauricio Umansky,-0.84
32,3,Adrian Peterson,-1.0544
32,3,Tyson Beckford,-1.4833
32,4,Xochitl Gomez,1.8572
32,4,Ariana Madix,1.1404
32,4,Jason Mraz,0.782
32,4,Charity Lawson,0.782
32,4,Lele Pons,0.0652
32,4,Mira Sorvino,-0.2932
32,4,Adrian Peterson,-0.2932
32,4,Harry Jowsey,-0.2932
32,4,Mauricio Umansky,-1.01
32,4,Barry Williams,-1.3684
32,4,Alyson Hannigan,-1.3684
32,5,Xochitl Gomez,1.3333
32,5,Charity Lawson,1.3333
32,5,Jason Mraz,1.0
32,5,Barry Williams,0.0
32,5,Lele Pons,0.0
32,5,Mauricio Umansky,0.0
32,5,Ariana Madix,0.0
32,5,Mira Sorvino,-0.6667
32,5,Alyson Hannigan,-1.0
32,5,Harry Jowsey,-2.0
32,6,Xochitl Gomez,1.4169
32,6,Ariana Madix,1.1892
32,6,Jason Mraz,0.7338
32,6,Charity Lawson,0.506
32,6,Lele Pons,0.2783
32,6,Mauricio Umansky,-0.6326
32,6,Barry Williams,-0.8603
32,6,Alyson Hannigan,-1.088
32,6,Harry Jowsey,-1.5434
32,7,Xochitl Gomez,0.9526
32,7,Ariana Madix,0.9526
32,7,Lele Pons,0.6804
32,7,Jason Mraz,0.4082
32,7,Charity Lawson,0.4082
32,7,Alyson Hannigan,-0.1361
32,7,Barry Williams,-1.4969
32,7,Harry Jowsey,-1.7691
32,8,Ariana Madix,1.3344
32,8,Xochitl Gomez,0.8788
32,8,Charity Lawson,0.6509
32,8,Alyson Hannigan,-0.0325
32,8,Barry Williams,-0.2604
32,8,Jason Mraz,-0.716
32,8,Harry Jowsey,-1.8552
32,9,Jason Mraz,1.3412
32,9,Xochitl Gomez,0.9062
32,9,Charity Lawson,0.2537
32,9,Ariana Madix,0.0362
32,9,Alyson Hannigan,-1.0512
32,9,Harry Jowsey,-1.4862
32,10,Xochitl Gomez,0.9487
32,10,Charity Lawson,0.6325
32,10,Ariana Madix,0.3162
32,10,Jason Mraz,0.0
32,10,Alyson Hannigan,-1.8974
32,11,Xochitl Gomez,0.6823
32,11,Jason Mraz,0.6823
32,11,Charity Lawson,0.3032
32,11,Ariana Madix,0.3032
32,11,Alyson Hannigan,-1.9711
33,1,Chandler Kinney,1.7753
33,1,Dwight Howard,1.3314
33,1,Stephen Nedoroscik,0.8876
33,1,Joey Graziadei,0.8876
33,1,Danny Amendola,0.4438
33,1,Phaedra Parks,0.0
33,1,Jenn Tran,0.0
33,1,Ilona Maher,-0.4438
33,1,Anna Delvey,-0.4438
33,1,Brooks Nader,-0.4438
33,1,Tori Spelling,-0.8876
33,1,Reginald VelJohnson,-1.3314
33,1,Eric Roberts,-1.7753
33,2,Chandler Kinney,1.5641
33,2,Dwight Howard,0.811
33,2,Stephen Nedoroscik,0.811
33,2,Joey Graziadei,0.811
33,2,Danny Amendola,0.4345
33,2,Ilona Maher,0.4345
33,2,Phaedra Parks,0.4345
33,2,Brooks Nader,0.0579
33,2,Tori Spelling,-0.3186
33,2,Jenn Tran,-0.3186
33,2,Anna Delvey,-1.0717
33,2,Eric Roberts,-1.8247
33,2,Reginald VelJohnson,-1.8247
33,3,Joey Graziadei,1.4717
33,3,Chandler Kinney,1.3509
33,3,Stephen Nedoroscik,0.5052
33,3,Jenn Tran,0.5052
33,3,Brooks Nader,0.3844
33,3,Danny Amendola,0.2636
33,3,Ilona Maher,-0.2197
33,3,Phaedra Parks,-0.2197
33,3,Dwight Howard,-0.7029
33,3,Eric Roberts,-1.4278
33,3,Reginald VelJohnson,-1.911
33,4,Danny Amendola,1.6222
33,4,Joey Graziadei,1.6222
33,4,Stephen Nedoroscik,0.1622
33,4,Chandler Kinney,-0.3244
33,4,Ilona Maher,-0.3244
33,4,Brooks Nader,-0.3244
33,4,Phaedra Parks,-0.3244
33,4,Jenn Tran,-0.3244
33,4,Dwight Howard,-1.7844
33,5,Chandler Kinney,1.6499
33,5,Ilona Maher,0.7071
33,5,Joey Graziadei,0.7071
33,5,Danny Amendola,0.2357
33,5,Jenn Tran,0.2357
33,5,Dwight Howard,-1.1785
33,5,Stephen Nedoroscik,-1.1785
33,5,Phaedra Parks,-1.1785
33,6,Chandler Kinney,0.9461
33,6,Joey Graziadei,0.9461
33,6,Dwight Howard,0.5781
33,6,Jenn Tran,0.5781
33,6,Danny Amendola,-0.5256
33,6,Stephen Nedoroscik,-0.5256
33,6,Ilona Maher,-1.9972
33,7,Chandler Kinney,1.7889
33,7,Joey Graziadei,0.4472
33,7,Stephen Nedoroscik,0.1789
33,7,Ilona Maher,-0.3578
33,7,Danny Amendola,-0.6261
33,7,Dwight Howard,-1.4311
33,8,Chandler Kinney,0.9535
33,8,Joey Graziadei,0.9535
33,8,Ilona Maher,0.4767
33,8,Danny Amendola,-0.9535
33,8,Stephen Nedoroscik,-1.4302
33,9,Chandler Kinney,1.2247
33,9,Stephen Nedoroscik,0.5443
33,9,Joey Graziadei,0.5443
33,9,Ilona Maher,-0.8165
33,9,Danny Amendola,-1.4969
34,1,Robert Irwin,1.6304
34,1,Whitney Leavitt,1.6304
34,1,Hilaria Baldwin,1.1342
34,1,Lauren Jauregui,0.638
34,1,Alix Earle,0.638
34,1,Danielle Fishel,0.1418
34,1,Elaine Hendrix,0.1418
34,1,Jen Affleck,0.1418
34,1,Baron Davis,-0.8507
34,1,Jordan Chiles,-0.8507
34,1,Scott Hoying,-0.8507
34,1,Dylan Efron,-0.8507
34,1,Corey Feldman,-1.3469
34,1,Andy Richter,-1.3469
34,2,Jordan Chiles,0.9603
34,2,Robert Irwin,0.9603
34,2,Jen Affleck,0.9603
34,2,Whitney Leavitt,0.9603
34,2,Elaine Hendrix,0.5121
34,2,Hilaria Baldwin,0.5121
34,2,Lauren Jauregui,0.5121
34,2,Alix Earle,0.5121
34,2,Dylan Efron,0.064
34,2,Danielle Fishel,-0.3841
34,2,Baron Davis,-0.8322
34,2,Scott Hoying,-0.8322
34,2,Andy Richter,-1.7285
34,2,Corey Feldman,-2.1766
34,3,Jordan Chiles,1.2795
34,3,Whitney Leavitt,1.2795
34,3,Alix Earle,0.7842
34,3,Dylan Efron,0.7842
34,3,Robert Irwin,0.2889
34,3,Hilaria Baldwin,0.2889
34,3,Scott Hoying,0.2889
34,3,Danielle Fishel,-0.2064
34,3,Elaine Hendrix,-0.2064
34,3,Jen Affleck,-1.197
34,3,Andy Richter,-1.6923
34,3,Lauren Jauregui,-1.6923
34,4,Whitney Leavitt,1.3082
34,4,Elaine Hendrix,0.7752
34,4,Jordan Chiles,0.7752
34,4,Alix Earle,0.7752
34,4,Hilaria Baldwin,0.2423
34,4,Jen Affleck,0.2423
34,4,Dylan Efron,0.2423
34,4,Robert Irwin,-0.2907
34,4,Danielle Fishel,-0.8237
34,4,Scott Hoying,-0.8237
34,4,Andy Richter,-2.4225
34,5,Dylan Efron,1.3562
34,5,Robert Irwin,1.0677
34,5,Alix Earle,1.0677
34,5,Whitney Leavitt,0.4905
34,5,Jordan Chiles,0.202
34,5,Elaine Hendrix,-0.3751
34,5,Scott Hoying,-0.3751
34,5,Danielle Fishel,-0.6637
34,5,Jen Affleck,-0.6637
34,5,Andy Richter,-2.1065
34,6,Jordan Chiles,1.2659
34,6,Whitney Leavitt,1.2659
34,6,Danielle Fishel,0.5064
34,6,Elaine Hendrix,0.5064
34,6,Robert Irwin,0.5064
34,6,Alix Earle,0.2532
34,6,Jen Affleck,-0.5064
34,6,Dylan Efron,-0.5064
34,6,Scott Hoying,-1.5191
34,6,Andy Richter,-1.7723
34,7,Alix Earle,1.3631
34,7,Whitney Leavitt,1.1401
34,7,Robert Irwin,0.917
34,7,Jordan Chiles,0.2478
34,7,Dylan Efron,0.2478
34,7,Danielle Fishel,-0.4213
34,7,Jen Affleck,-0.6444
34,7,Elaine Hendrix,-1.0905
34,7,Andy Richter,-1.7597
34,8,Whitney Leavitt,1.1472
34,8,Jordan Chiles,0.8307
34,8,Alix Earle,0.5143
34,8,Robert Irwin,0.1978
34,8,Dylan Efron,0.1978
34,8,Elaine Hendrix,-0.1187
34,8,Danielle Fishel,-0.4352
34,8,Andy Richter,-2.334
34,9,Robert Irwin,0.7787
34,9,Whitney Leavitt,0.7787
34,9,Dylan Efron,0.7787
34,9,Alix Earle,0.3244
34,9,Jordan Chiles,0.0973
34,9,Elaine Hendrix,-0.584
34,9,Andy Richter,-2.1738
34,10,Robert Irwin,1.3363
34,10,Alix Earle,0.5345
34,10,Whitney Leavitt,0.5345
34,10,Elaine Hendrix,-0.2673
34,10,Jordan Chiles,-0.2673
34,10,Dylan Efron,-1.8708
34,11,Alix Earle,1.3728
34,11,Jordan Chiles,0.3922
34,11,Robert Irwin,0.3922
34,11,Dylan Efron,-0.5883
34,11,Elaine Hendrix,-1.5689
